STUSAB,GEOID,GEOCODE,state,county,tract,total_population_2020,incarcerated_2020
TX,1400000US48029181723,48029181723,48,29,181723,4084,0
TX,1400000US48029181724,48029181724,48,29,181724,5383,0
TX,1400000US48029181725,48029181725,48,29,181725,5641,0
TX,1400000US48029181726,48029181726,48,29,181726,13282,0
TX,1400000US48029181727,48029181727,48,29,181727,3944,0
TX,1400000US48029181729,48029181729,48,29,181729,13707,0
TX,1400000US48029181730,48029181730,48,29,181730,3920,0
TX,1400000US48029181731,48029181731,48,29,181731,7171,0
TX,1400000US48029181732,48029181732,48,29,181732,7668,0
TX,1400000US48029181733,48029181733,48,29,181733,6381,0
TX,1400000US48029181808,48029181808,48,29,181808,2200,0
TX,1400000US48029181809,48029181809,48,29,181809,6619,0
TX,1400000US48029181811,48029181811,48,29,181811,4265,0
TX,1400000US48029181813,48029181813,48,29,181813,7676,0
TX,1400000US48029181814,48029181814,48,29,181814,6314,0
TX,1400000US48029181815,48029181815,48,29,181815,2958,0
TX,1400000US48029181816,48029181816,48,29,181816,4067,0
TX,1400000US48029181817,48029181817,48,29,181817,3203,0
TX,1400000US48029181818,48029181818,48,29,181818,5340,0
TX,1400000US48029181819,48029181819,48,29,181819,7354,0
TX,1400000US48029181820,48029181820,48,29,181820,7739,0
TX,1400000US48029181821,48029181821,48,29,181821,3396,0
TX,1400000US48029181822,48029181822,48,29,181822,4924,0
TX,1400000US48029181823,48029181823,48,29,181823,3137,0
TX,1400000US48029181824,48029181824,48,29,181824,3309,0
TX,1400000US48029181825,48029181825,48,29,181825,5486,0
TX,1400000US48029181826,48029181826,48,29,181826,6892,0
TX,1400000US48029181901,48029181901,48,29,181901,5940,0
TX,1400000US48029181902,48029181902,48,29,181902,10935,0
TX,1400000US48029182001,48029182001,48,29,182001,5384,0
TX,1400000US48029182002,48029182002,48,29,182002,10116,0
TX,1400000US48029182003,48029182003,48,29,182003,4899,0
TX,1400000US48029182101,48029182101,48,29,182101,15049,0
TX,1400000US48029182102,48029182102,48,29,182102,12703,0
TX,1400000US48029182103,48029182103,48,29,182103,5481,0
TX,1400000US48029182105,48029182105,48,29,182105,12469,0
TX,1400000US48029182106,48029182106,48,29,182106,10830,0
TX,1400000US48029190100,48029190100,48,29,190100,3314,0
TX,1400000US48029190200,48029190200,48,29,190200,3652,0
TX,1400000US48029190400,48029190400,48,29,190400,4273,0
TX,1400000US48029190501,48029190501,48,29,190501,2554,0
TX,1400000US48029190503,48029190503,48,29,190503,3123,0
TX,1400000US48029190504,48029190504,48,29,190504,2385,0
TX,1400000US48029190601,48029190601,48,29,190601,3665,0
TX,1400000US48029190603,48029190603,48,29,190603,2661,0
TX,1400000US48029190604,48029190604,48,29,190604,4167,0
TX,1400000US48029190700,48029190700,48,29,190700,2957,0
TX,1400000US48029190800,48029190800,48,29,190800,2176,0
TX,1400000US48029190901,48029190901,48,29,190901,5383,0
TX,1400000US48029190902,48029190902,48,29,190902,3601,0
TX,1400000US48029191003,48029191003,48,29,191003,7987,0
TX,1400000US48029191004,48029191004,48,29,191004,3688,0
TX,1400000US48029191005,48029191005,48,29,191005,2123,0
TX,1400000US48029191006,48029191006,48,29,191006,6311,0
TX,1400000US48029191101,48029191101,48,29,191101,1788,0
TX,1400000US48029191102,48029191102,48,29,191102,2190,0
TX,1400000US48029191201,48029191201,48,29,191201,3143,0
TX,1400000US48029191202,48029191202,48,29,191202,4982,0
TX,1400000US48029191303,48029191303,48,29,191303,1624,0
TX,1400000US48029191304,48029191304,48,29,191304,2840,0
TX,1400000US48029191405,48029191405,48,29,191405,8293,0
TX,1400000US48029191406,48029191406,48,29,191406,6328,0
TX,1400000US48029191408,48029191408,48,29,191408,3014,0
TX,1400000US48029191409,48029191409,48,29,191409,6243,0
TX,1400000US48029191410,48029191410,48,29,191410,5616,0
TX,1400000US48029191411,48029191411,48,29,191411,4500,0
TX,1400000US48029191412,48029191412,48,29,191412,2271,0
TX,1400000US48029191413,48029191413,48,29,191413,6185,0
TX,1400000US48029191503,48029191503,48,29,191503,5227,0
TX,1400000US48029191504,48029191504,48,29,191504,2708,0
TX,1400000US48029191505,48029191505,48,29,191505,2107,0
TX,1400000US48029191506,48029191506,48,29,191506,5889,0
TX,1400000US48029191701,48029191701,48,29,191701,1533,0
TX,1400000US48029191702,48029191702,48,29,191702,7276,0
TX,1400000US48029191804,48029191804,48,29,191804,11588,0
TX,1400000US48029191806,48029191806,48,29,191806,9540,0
TX,1400000US48029191807,48029191807,48,29,191807,11668,0
TX,1400000US48029191808,48029191808,48,29,191808,5933,0
TX,1400000US48029191809,48029191809,48,29,191809,8902,0
TX,1400000US48029191810,48029191810,48,29,191810,6170,0
TX,1400000US48029191811,48029191811,48,29,191811,5765,0
TX,1400000US48029191812,48029191812,48,29,191812,4304,0
TX,1400000US48029191813,48029191813,48,29,191813,7271,0
TX,1400000US48029191814,48029191814,48,29,191814,6143,0
TX,1400000US48029191815,48029191815,48,29,191815,5248,0
TX,1400000US48029191816,48029191816,48,29,191816,3184,0
TX,1400000US48029191818,48029191818,48,29,191818,4781,0
TX,1400000US48029191819,48029191819,48,29,191819,8972,0
TX,1400000US48029191900,48029191900,48,29,191900,4528,0
TX,1400000US48029192000,48029192000,48,29,192000,5233,0
TX,1400000US48029192100,48029192100,48,29,192100,2724,0
TX,1400000US48029192200,48029192200,48,29,192200,3186,0
TX,1400000US48029192300,48029192300,48,29,192300,5055,0
TX,1400000US48029980001,48029980001,48,29,980001,3,0
TX,1400000US48029980002,48029980002,48,29,980002,0,0
TX,1400000US48029980003,48029980003,48,29,980003,889,9
TX,1400000US48029980004,48029980004,48,29,980004,1,0
TX,1400000US48029980005,48029980005,48,29,980005,65,0
TX,1400000US48029980100,48029980100,48,29,980100,1083,0
TX,1400000US48031950101,48031950101,48,31,950101,2627,16
TX,1400000US48031950102,48031950102,48,31,950102,2396,0
TX,1400000US48031950201,48031950201,48,31,950201,3631,0
TX,1400000US48031950202,48031950202,48,31,950202,2720,0
TX,1400000US48033950100,48033950100,48,33,950100,631,0
TX,1400000US48035950100,48035950100,48,35,950100,4197,0
TX,1400000US48035950200,48035950200,48,35,950200,1421,16
TX,1400000US48035950300,48035950300,48,35,950300,1792,0
TX,1400000US48035950400,48035950400,48,35,950400,3733,0
TX,1400000US48035950500,48035950500,48,35,950500,3004,0
TX,1400000US48035950600,48035950600,48,35,950600,1694,0
TX,1400000US48035950700,48035950700,48,35,950700,2394,0
TX,1400000US48037010100,48037010100,48,37,010100,4945,0
TX,1400000US48037010400,48037010400,48,37,010400,3883,0
TX,1400000US48037010500,48037010500,48,37,010500,2911,708
TX,1400000US48037010600,48037010600,48,37,010600,2049,0
TX,1400000US48037010700,48037010700,48,37,010700,4644,0
TX,1400000US48037010800,48037010800,48,37,010800,4500,0
TX,1400000US48037010903,48037010903,48,37,010903,3231,0
TX,1400000US48037010904,48037010904,48,37,010904,4307,0
TX,1400000US48037010905,48037010905,48,37,010905,3037,0
TX,1400000US48037010906,48037010906,48,37,010906,5144,0
TX,1400000US48037011001,48037011001,48,37,011001,3145,0
TX,1400000US48037011002,48037011002,48,37,011002,4639,0
TX,1400000US48037011101,48037011101,48,37,011101,3616,0
TX,1400000US48037011102,48037011102,48,37,011102,3130,1189
TX,1400000US48037011201,48037011201,48,37,011201,3832,0
TX,1400000US48037011202,48037011202,48,37,011202,2557,0
TX,1400000US48037011301,48037011301,48,37,011301,2967,0
TX,1400000US48037011302,48037011302,48,37,011302,2220,0
TX,1400000US48037011402,48037011402,48,37,011402,2118,0
TX,1400000US48037011403,48037011403,48,37,011403,3475,0
TX,1400000US48037011404,48037011404,48,37,011404,4525,0
TX,1400000US48037011501,48037011501,48,37,011501,7870,2836
TX,1400000US48037011502,48037011502,48,37,011502,2789,0
TX,1400000US48037011601,48037011601,48,37,011601,2629,0
TX,1400000US48037011602,48037011602,48,37,011602,2387,0
TX,1400000US48037011700,48037011700,48,37,011700,2343,0
TX,1400000US48039660100,48039660100,48,39,660100,4445,0
TX,1400000US48039660200,48039660200,48,39,660200,5897,0
TX,1400000US48039660301,48039660301,48,39,660301,3901,0
TX,1400000US48039660302,48039660302,48,39,660302,2844,0
TX,1400000US48039660303,48039660303,48,39,660303,4243,0
TX,1400000US48039660401,48039660401,48,39,660401,2853,0
TX,1400000US48039660402,48039660402,48,39,660402,4531,0
TX,1400000US48039660403,48039660403,48,39,660403,3883,0
TX,1400000US48039660501,48039660501,48,39,660501,2978,0
TX,1400000US48039660502,48039660502,48,39,660502,4294,0
TX,1400000US48039660503,48039660503,48,39,660503,2764,0
TX,1400000US48039660504,48039660504,48,39,660504,1548,0
TX,1400000US48039660603,48039660603,48,39,660603,3279,0
TX,1400000US48039660604,48039660604,48,39,660604,4179,0
TX,1400000US48039660605,48039660605,48,39,660605,6132,0
TX,1400000US48039660606,48039660606,48,39,660606,3208,0
TX,1400000US48039660607,48039660607,48,39,660607,5677,0
TX,1400000US48039660608,48039660608,48,39,660608,2666,0
TX,1400000US48039660609,48039660609,48,39,660609,4374,0
TX,1400000US48039660610,48039660610,48,39,660610,5476,0
TX,1400000US48039660611,48039660611,48,39,660611,5633,0
TX,1400000US48039660612,48039660612,48,39,660612,3523,0
TX,1400000US48039660613,48039660613,48,39,660613,4347,0
TX,1400000US48039660614,48039660614,48,39,660614,6880,0
TX,1400000US48039660615,48039660615,48,39,660615,5457,0
TX,1400000US48039660616,48039660616,48,39,660616,5234,0
TX,1400000US48039660703,48039660703,48,39,660703,5030,0
TX,1400000US48039660704,48039660704,48,39,660704,5248,0
TX,1400000US48039660705,48039660705,48,39,660705,5890,0
TX,1400000US48039660706,48039660706,48,39,660706,4955,0
TX,1400000US48039660707,48039660707,48,39,660707,4457,0
TX,1400000US48039660708,48039660708,48,39,660708,7364,0
TX,1400000US48039660803,48039660803,48,39,660803,4028,0
TX,1400000US48039660804,48039660804,48,39,660804,4314,0
TX,1400000US48039660805,48039660805,48,39,660805,5125,0
TX,1400000US48039660806,48039660806,48,39,660806,3009,0
TX,1400000US48039660901,48039660901,48,39,660901,2200,0
TX,1400000US48039660902,48039660902,48,39,660902,6689,0
TX,1400000US48039661000,48039661000,48,39,661000,8562,0
TX,1400000US48039661100,48039661100,48,39,661100,3705,0
TX,1400000US48039661200,48039661200,48,39,661200,4310,0
TX,1400000US48039661300,48039661300,48,39,661300,2495,0
TX,1400000US48039661400,48039661400,48,39,661400,7187,0
TX,1400000US48039661501,48039661501,48,39,661501,4912,0
TX,1400000US48039661502,48039661502,48,39,661502,4825,0
TX,1400000US48039661601,48039661601,48,39,661601,6155,0
TX,1400000US48039661602,48039661602,48,39,661602,3428,0
TX,1400000US48039661700,48039661700,48,39,661700,3022,0
TX,1400000US48039661800,48039661800,48,39,661800,8721,0
TX,1400000US48039661901,48039661901,48,39,661901,8024,4277
TX,1400000US48039661902,48039661902,48,39,661902,10188,1738
TX,1400000US48039662000,48039662000,48,39,662000,6637,0
TX,1400000US48039662100,48039662100,48,39,662100,6575,0
TX,1400000US48039662200,48039662200,48,39,662200,6807,710
TX,1400000US48039662300,48039662300,48,39,662300,4688,0
TX,1400000US48039662400,48039662400,48,39,662400,5686,0
TX,1400000US48039662500,48039662500,48,39,662500,3149,0
TX,1400000US48039662600,48039662600,48,39,662600,3207,0
TX,1400000US48039662700,48039662700,48,39,662700,2502,0
TX,1400000US48039662800,48039662800,48,39,662800,6512,0
TX,1400000US48039662900,48039662900,48,39,662900,4757,0
TX,1400000US48039663000,48039663000,48,39,663000,4083,937
TX,1400000US48039663100,48039663100,48,39,663100,7184,977
TX,1400000US48039663200,48039663200,48,39,663200,5049,0
TX,1400000US48039663300,48039663300,48,39,663300,2283,0
TX,1400000US48039663400,48039663400,48,39,663400,8101,0
TX,1400000US48039663500,48039663500,48,39,663500,5611,0
TX,1400000US48039663600,48039663600,48,39,663600,5408,0
TX,1400000US48039663700,48039663700,48,39,663700,3941,0
TX,1400000US48039663800,48039663800,48,39,663800,6273,0
TX,1400000US48039663900,48039663900,48,39,663900,2013,0
TX,1400000US48039664000,48039664000,48,39,664000,3277,0
TX,1400000US48039664100,48039664100,48,39,664100,6083,0
TX,1400000US48039664200,48039664200,48,39,664200,2222,0
TX,1400000US48039664300,48039664300,48,39,664300,5059,11
TX,1400000US48039664400,48039664400,48,39,664400,5610,0
TX,1400000US48039664501,48039664501,48,39,664501,5225,166
TX,1400000US48039990000,48039990000,48,39,990000,0,0
TX,1400000US48041000103,48041000103,48,41,000103,1953,0
TX,1400000US48041000104,48041000104,48,41,000104,4532,0
TX,1400000US48041000105,48041000105,48,41,000105,3722,0
TX,1400000US48041000106,48041000106,48,41,000106,3708,0
TX,1400000US48041000107,48041000107,48,41,000107,4467,0
TX,1400000US48041000108,48041000108,48,41,000108,1330,0
TX,1400000US48041000203,48041000203,48,41,000203,2863,0
TX,1400000US48041000204,48041000204,48,41,000204,3706,0
TX,1400000US48041000205,48041000205,48,41,000205,4486,1025
TX,1400000US48041000206,48041000206,48,41,000206,2419,0
TX,1400000US48041000207,48041000207,48,41,000207,2788,0
TX,1400000US48041000301,48041000301,48,41,000301,3799,0
TX,1400000US48041000302,48041000302,48,41,000302,3964,0
TX,1400000US48041000401,48041000401,48,41,000401,3811,893
TX,1400000US48041000402,48041000402,48,41,000402,1475,0
TX,1400000US48041000501,48041000501,48,41,000501,4101,497
TX,1400000US48041000502,48041000502,48,41,000502,1307,0
TX,1400000US48041000603,48041000603,48,41,000603,4960,0
TX,1400000US48041000605,48041000605,48,41,000605,4982,0
TX,1400000US48041000606,48041000606,48,41,000606,1577,0
TX,1400000US48041000700,48041000700,48,41,000700,2912,0
TX,1400000US48041000800,48041000800,48,41,000800,5017,0
TX,1400000US48041000900,48041000900,48,41,000900,2506,0
TX,1400000US48041001001,48041001001,48,41,001001,3849,0
TX,1400000US48041001002,48041001002,48,41,001002,3576,0
TX,1400000US48041001101,48041001101,48,41,001101,3098,0
TX,1400000US48041001102,48041001102,48,41,001102,1618,0
TX,1400000US48041001301,48041001301,48,41,001301,2255,0
TX,1400000US48041001302,48041001302,48,41,001302,3450,0
TX,1400000US48041001303,48041001303,48,41,001303,4896,0
TX,1400000US48041001401,48041001401,48,41,001401,2944,0
TX,1400000US48041001604,48041001604,48,41,001604,4917,0
TX,1400000US48041001605,48041001605,48,41,001605,3425,0
TX,1400000US48041001606,48041001606,48,41,001606,2562,0
TX,1400000US48041001607,48041001607,48,41,001607,1659,0
TX,1400000US48041001608,48041001608,48,41,001608,2653,0
TX,1400000US48041001702,48041001702,48,41,001702,2353,0
TX,1400000US48041001703,48041001703,48,41,001703,3422,0
TX,1400000US48041001704,48041001704,48,41,001704,1917,0
TX,1400000US48041001801,48041001801,48,41,001801,4684,0
TX,1400000US48041001803,48041001803,48,41,001803,6021,0
TX,1400000US48041001804,48041001804,48,41,001804,1314,0
TX,1400000US48041001901,48041001901,48,41,001901,3248,0
TX,1400000US48041001902,48041001902,48,41,001902,2931,0
TX,1400000US48041002001,48041002001,48,41,002001,4897,0
TX,1400000US48041002006,48041002006,48,41,002006,1520,0
TX,1400000US48041002009,48041002009,48,41,002009,5231,0
TX,1400000US48041002010,48041002010,48,41,002010,3718,0
TX,1400000US48041002011,48041002011,48,41,002011,5898,0
TX,1400000US48041002014,48041002014,48,41,002014,4381,0
TX,1400000US48041002016,48041002016,48,41,002016,3581,0
TX,1400000US48041002017,48041002017,48,41,002017,6543,0
TX,1400000US48041002018,48041002018,48,41,002018,3352,0
TX,1400000US48041002019,48041002019,48,41,002019,3495,0
TX,1400000US48041002020,48041002020,48,41,002020,2673,0
TX,1400000US48041002021,48041002021,48,41,002021,6914,0
TX,1400000US48041002022,48041002022,48,41,002022,5720,0
TX,1400000US48041002023,48041002023,48,41,002023,2448,0
TX,1400000US48041002024,48041002024,48,41,002024,3793,0
TX,1400000US48041002025,48041002025,48,41,002025,5470,0
TX,1400000US48041002026,48041002026,48,41,002026,5792,0
TX,1400000US48041002100,48041002100,48,41,002100,15243,0
TX,1400000US48041980000,48041980000,48,41,980000,3,0
TX,1400000US48043950300,48043950300,48,43,950300,4764,25
TX,1400000US48043950400,48043950400,48,43,950400,1552,0
TX,1400000US48043950500,48043950500,48,43,950500,3230,0
TX,1400000US48045950200,48045950200,48,45,950200,1435,0
TX,1400000US48047950100,48047950100,48,47,950100,2236,412
TX,1400000US48047950200,48047950200,48,47,950200,4840,0
TX,1400000US48049950100,48049950100,48,49,950100,2127,0
TX,1400000US48049950201,48049950201,48,49,950201,1605,0
TX,1400000US48049950202,48049950202,48,49,950202,2331,0
TX,1400000US48049950300,48049950300,48,49,950300,2942,0
TX,1400000US48049950500,48049950500,48,49,950500,2858,0
TX,1400000US48049950600,48049950600,48,49,950600,2585,0
TX,1400000US48049950700,48049950700,48,49,950700,1293,0
TX,1400000US48049950800,48049950800,48,49,950800,2456,0
TX,1400000US48049950900,48049950900,48,49,950900,4693,0
TX,1400000US48049951000,48049951000,48,49,951000,2472,0
TX,1400000US48049951100,48049951100,48,49,951100,4376,0
TX,1400000US48049951200,48049951200,48,49,951200,4652,0
TX,1400000US48049951300,48049951300,48,49,951300,3705,572
TX,1400000US48051970100,48051970100,48,51,970100,1399,0
TX,1400000US48051970201,48051970201,48,51,970201,1769,0
TX,1400000US48051970202,48051970202,48,51,970202,2535,0
TX,1400000US48051970300,48051970300,48,51,970300,4178,33
TX,1400000US48051970400,48051970400,48,51,970400,3502,0
TX,1400000US48051970501,48051970501,48,51,970501,1904,0
TX,1400000US48051970502,48051970502,48,51,970502,2355,0
TX,1400000US48053960101,48053960101,48,53,960101,4639,0
TX,1400000US48053960102,48053960102,48,53,960102,2316,0
TX,1400000US48053960200,48053960200,48,53,960200,3381,0
TX,1400000US48053960301,48053960301,48,53,960301,2809,680
TX,1400000US48053960302,48053960302,48,53,960302,4356,0
TX,1400000US48053960401,48053960401,48,53,960401,3469,0
TX,1400000US48053960402,48053960402,48,53,960402,2974,0
